ID;Netzbetreiber;VSE-ID;Kategorie;Netznutzung;Energie;Abgabe;KEV;Total exkl. MWST
16;Azienda Elettrica Comunale Airolo;10682012345;H2;11,16;3,85;2;0,45;17,46
16;Azienda Elettrica Comunale Airolo;10682012345;H3;9,737777778;3,783333333;2;0,45;15,97111111
16;Azienda Elettrica Comunale Airolo;10682012345;H4;9,737777778;3,844444444;2;0,45;16,03222222
16;Azienda Elettrica Comunale Airolo;10682012345;H5;9,026666667;3,773333333;2;0,45;15,25
16;Azienda Elettrica Comunale Airolo;10682012345;H6;8,28;4,326;2;0,45;15,056
16;Azienda Elettrica Comunale Airolo;10682012345;H7;8,575384615;3,173076923;2;0,45;14,19846154
16;Azienda Elettrica Comunale Airolo;10682012345;H8;9,026666667;3,845;2;0,45;15,32166667
16;Azienda Elettrica Comunale Airolo;10682012345;C1;8,96;3,78125;2;0,45;15,19125
16;Azienda Elettrica Comunale Airolo;10682012345;C2;8,226666667;3,875;2;0,45;14,55166667
16;Azienda Elettrica Comunale Airolo;10682012345;C3;8,46;4,02;1,666666667;0,45;14,59666667
16;Azienda Elettrica Comunale Airolo;10682012345;C4;7,98;4,093;1,2;0,45;13,723
16;Azienda Elettrica Comunale Airolo;10682012345;C5;5,76;7,3174;1,2;0,45;14,7274
16;Azienda Elettrica Comunale Airolo;10682012345;C6;5,76;7,0018;1,066666667;0,45;14,27846667
16;Azienda Elettrica Comunale Airolo;10682012345;C7;5,76;6,778;0,68;0,45;13,668
17;Azienda Elettrica Comunale Bedretto;10746012345;H1;16,805;6,76;2;0,45;26,015
17;Azienda Elettrica Comunale Bedretto;10746012345;H2;14,6;6,76;2;0,45;23,81
17;Azienda Elettrica Comunale Bedretto;10746012345;H3;12,85777778;6,76;2;0,45;22,06777778
17;Azienda Elettrica Comunale Bedretto;10746012345;H4;12,85777778;6,76;2;0,45;22,06777778
17;Azienda Elettrica Comunale Bedretto;10746012345;H5;11,98666667;6,76;2;0,45;21,19666667
17;Azienda Elettrica Comunale Bedretto;10746012345;H6;11,072;6,76;2;0,45;20,282
17;Azienda Elettrica Comunale Bedretto;10746012345;H7;11,43384615;6,76;2;0,45;20,64384615
17;Azienda Elettrica Comunale Bedretto;10746012345;H8;11,98666667;6,76;2;0,45;21,19666667
17;Azienda Elettrica Comunale Bedretto;10746012345;C1;12,53;11,76;2;0,45;26,74
17;Azienda Elettrica Comunale Bedretto;10746012345;C2;11,17333333;11,76;2;0,45;25,38333333
17;Azienda Elettrica Comunale Bedretto;10746012345;C3;10,77866667;11,76;2;0,45;24,98866667
17;Azienda Elettrica Comunale Bedretto;10746012345;C4;10,7096;11,76;2;0,45;24,9196
20;Azienda Elettrica Comunale del Borgo di Ascona;10115012345;H1;13,305;6,782;3,5;0,45;24,037
20;Azienda Elettrica Comunale del Borgo di Ascona;10115012345;H2;10,542;6,76016;3,5;0,45;21,25216
20;Azienda Elettrica Comunale del Borgo di Ascona;10115012345;H3;7,87;6,573422222;3,5;0,45;18,39342222
20;Azienda Elettrica Comunale del Borgo di Ascona;10115012345;H4;8,383333333;6,751377778;3,5;0,45;19,08471111
20;Azienda Elettrica Comunale del Borgo di Ascona;10115012345;H5;7,920666667;6,590986667;3,5;0,45;18,46165333
20;Azienda Elettrica Comunale del Borgo di Ascona;10115012345;H6;5,5472;6,415296;3,5;0,45;15,912496
20;Azienda Elettrica Comunale del Borgo di Ascona;10115012345;H7;6,903846154;6,6296;3,5;0,45;17,48344615
20;Azienda Elettrica Comunale del Borgo di Ascona;10115012345;H8;7,317;6,751493333;3,5;0,45;18,01849333
20;Azienda Elettrica Comunale del Borgo di Ascona;10115012345;C1;8,400625;6,81515;3,5;0,45;19,165775
20;Azienda Elettrica Comunale del Borgo di Ascona;10115012345;C2;6,797833333;6,802626667;3,5;0,45;17,55046
20;Azienda Elettrica Comunale del Borgo di Ascona;10115012345;C3;10,3;6,814933333;3,17;0,45;20,73493333
20;Azienda Elettrica Comunale del Borgo di Ascona;10115012345;C4;8,664;6,73312;2,7;0,45;18,54712
26;Azienda Elettrica Comunale Leggia;10897012345;H1;14,835;7,59375;0;0,45;22,87875
26;Azienda Elettrica Comunale Leggia;10897012345;H2;11,46;7,548;0;0,45;19,458
26;Azienda Elettrica Comunale Leggia;10897012345;H3;8,793333333;7,162222222;0;0,45;16,40555556
26;Azienda Elettrica Comunale Leggia;10897012345;H4;8,793333333;7,528888889;0;0,45;16,77222222
26;Azienda Elettrica Comunale Leggia;10897012345;H5;7,46;7,192;0;0,45;15,102
26;Azienda Elettrica Comunale Leggia;10897012345;H6;6,204;7,0752;0;0,45;13,7292
26;Azienda Elettrica Comunale Leggia;10897012345;H7;6,890769231;7,412307692;0;0,45;14,75307692
26;Azienda Elettrica Comunale Leggia;10897012345;H8;7,94;7,529333333;0;0,45;15,91933333
26;Azienda Elettrica Comunale Leggia;10897012345;C1;7,785;7,62625;0;0,45;15,86125
26;Azienda Elettrica Comunale Leggia;10897012345;C2;6,08;7,639666667;0;0,45;14,16966667
26;Azienda Elettrica Comunale Leggia;10897012345;C3;5,584;7,62;0;0,45;13,654
26;Azienda Elettrica Comunale Leggia;10897012345;C4;5,4972;7,487;0;0,45;13,4342
26;Azienda Elettrica Comunale Leggia;10897012345;C5;5,4972;7,487;0;0,45;13,4342
26;Azienda Elettrica Comunale Leggia;10897012345;C6;5,4724;7,613666667;0;0,45;13,53606667
26;Azienda Elettrica Comunale Leggia;10897012345;C7;5,46248;7,457973672;0;0,45;13,37045367
21;Azienda Elettrica Comunale Mesocco;10968012345;H1;17,11;10,263;0;0,45;27,823
21;Azienda Elettrica Comunale Mesocco;10968012345;H2;12,52;9,0248;0;0,45;21,9948
21;Azienda Elettrica Comunale Mesocco;10968012345;H3;8,893333333;6,596311111;0;0,45;15,93964444
21;Azienda Elettrica Comunale Mesocco;10968012345;H4;8,893333333;8,194488889;0;0,45;17,53782222
21;Azienda Elettrica Comunale Mesocco;10968012345;H5;7,08;6,5272;0;0,45;14,0572
21;Azienda Elettrica Comunale Mesocco;10968012345;H6;5,176;4,712856;0;0,45;10,338856
21;Azienda Elettrica Comunale Mesocco;10968012345;H7;5,929230769;6,076092308;0;0,45;12,45532308
21;Azienda Elettrica Comunale Mesocco;10968012345;H8;7,08;7,8236;0;0,45;15,3536
21;Azienda Elettrica Comunale Mesocco;10968012345;C1;8,86;12,56875;0;0,45;21,87875
21;Azienda Elettrica Comunale Mesocco;10968012345;C2;5,56;12,44833333;0;0,45;18,45833333
21;Azienda Elettrica Comunale Mesocco;10968012345;C3;7,586666667;12,56666667;0;0,45;20,60333333
21;Azienda Elettrica Comunale Mesocco;10968012345;C4;6,928;11,78;0;0,45;19,158
21;Azienda Elettrica Comunale Mesocco;10968012345;C5;7;9,402;0;0,45;16,852
21;Azienda Elettrica Comunale Mesocco;10968012345;C6;6,573333333;10,11;0;0,45;17,13333333
21;Azienda Elettrica Comunale Mesocco;10968012345;C7;6,114666667;9,410881522;0;0,45;15,97554819
22;Azienda Elettrica Comunale Ponte Tresa;;H1;10,899;7,7335;2;0,45;21,0825
22;Azienda Elettrica Comunale Ponte Tresa;;H2;10,64192;7,61128;2;0,45;20,7032
22;Azienda Elettrica Comunale Ponte Tresa;;H3;8,676622222;6,566266667;2;0,45;17,69288889
22;Azienda Elettrica Comunale Ponte Tresa;;H4;9,956533333;7,562133333;2;0,45;19,96866667
22;Azienda Elettrica Comunale Ponte Tresa;;H5;8,09184;6,66456;2;0,45;17,2064
22;Azienda Elettrica Comunale Ponte Tresa;;H6;6,307572;5,681368;2;0,45;14,43894
22;Azienda Elettrica Comunale Ponte Tresa;;H7;8,379815385;6,880646154;2;0,45;17,71046154
22;Azienda Elettrica Comunale Ponte Tresa;;H8;8,979586667;7,56278;2;0,45;18,99236667
22;Azienda Elettrica Comunale Ponte Tresa;;C1;11,75575;8,17;2;0,45;22,37575
22;Azienda Elettrica Comunale Ponte Tresa;;C2;10,16;8,17;2;0,45;20,78
22;Azienda Elettrica Comunale Ponte Tresa;;C3;9,44;8,17;2;0,45;20,06
22;Azienda Elettrica Comunale Ponte Tresa;;C4;9,39;8,17;2;0,45;20,01
22;Azienda Elettrica Comunale Ponte Tresa;;C5;9,39;8,17;2;0,45;20,01
22;Azienda Elettrica Comunale Ponte Tresa;;C6;9,341333333;8,17;2;0,45;19,96133333
22;Azienda Elettrica Comunale Ponte Tresa;;C7;9,270533333;8,17;2;0,45;19,89053333
23;Azienda Elettrica Comunale Soazza;10442012345;H1;11,21;9,7;0;0,45;21,36
23;Azienda Elettrica Comunale Soazza;10442012345;H2;9,86;9,616;0;0,45;19,926
23;Azienda Elettrica Comunale Soazza;10442012345;H3;8,793333333;8,897777778;0;0,45;18,14111111
23;Azienda Elettrica Comunale Soazza;10442012345;H4;8,793333333;9,582222222;0;0,45;18,82555556
23;Azienda Elettrica Comunale Soazza;10442012345;H5;8,26;8,965333333;0;0,45;17,67533333
23;Azienda Elettrica Comunale Soazza;10442012345;H6;7,7;8,2896;0;0,45;16,4396
23;Azienda Elettrica Comunale Soazza;10442012345;H7;7,921538462;9,113846154;0;0,45;17,48538462
23;Azienda Elettrica Comunale Soazza;10442012345;H8;8,26;9,582666667;0;0,45;18,29266667
23;Azienda Elettrica Comunale Soazza;10442012345;C1;16,96;9,8275;0;0,45;27,2375
23;Azienda Elettrica Comunale Soazza;10442012345;C2;11,86;9,779333333;0;0,45;22,08933333
23;Azienda Elettrica Comunale Soazza;10442012345;C3;10,20666667;9,826666667;0;0,45;20,48333333
23;Azienda Elettrica Comunale Soazza;10442012345;C4;9,94;9,512;0;0,45;19,902
23;Azienda Elettrica Comunale Soazza;10442012345;C5;9,94;9,512;0;0,45;19,902
23;Azienda Elettrica Comunale Soazza;10442012345;C6;9,62;9,826666667;0;0,45;19,89666667
23;Azienda Elettrica Comunale Soazza;10442012345;C7;9,204;9,515947343;0;0,45;19,16994734
25;Azienda Elettrica Grevasalvas;10969012345;H1;2,55;7;0;0,45;10
25;Azienda Elettrica Grevasalvas;10969012345;H2;2,15;7;0;0,45;9,6
25;Azienda Elettrica Grevasalvas;10969012345;H3;2,15;7;0;0,45;9,6
25;Azienda Elettrica Grevasalvas;10969012345;H4;2,15;7;0;0,45;9,6
25;Azienda Elettrica Grevasalvas;10969012345;H5;2,133619048;7;0;0,45;9,583619048
25;Azienda Elettrica Grevasalvas;10969012345;H6;2,15;7;0;0,45;9,6
25;Azienda Elettrica Grevasalvas;10969012345;H7;2,15;7;0;0,45;9,6
25;Azienda Elettrica Grevasalvas;10969012345;H8;2,15;7;0;0,45;9,6
27;Azienda Elettrica Lostallo;10967012345;H1;12,46;10,5;0;0,45;23,41
27;Azienda Elettrica Lostallo;10967012345;H2;10,3;10,5;0;0,45;21,25
